str_res_item_name_3000003,音符雷达
str_res_item_detail_3089125,"浪漫动作包包含：长椅诱惑,爱恋时光（左）,爱恋时光（右）,相约共舞,伦敦大桥（左）,伦敦大桥（右）,执子之手,将子拖走"
str_res_item_name_3089125,浪漫动作包
str_res_item_detail_3040023,浪漫的樱花，象征爱情与希望。播放樱花赞礼烟花特效
str_res_item_detail_3052030,浪漫的银河时代。使用后将立即替换原花园背景，生长加快10%，有效期30天
str_res_item_detail_3050159,浪漫的爱包裹，满满的全是爱，里面装着2015情人专属非卖服饰，包括揉情桎尊/空幽兰谷，若晴之风/惺惺相惜，清幽歌颂以及1314精品红玫瑰，快来制作吧~
str_res_item_name_3050159,浪漫的爱包裹
str_res_item_name_3097092,浪漫爱神碎片
str_res_item_detail_3040595,懒洋洋宠物蛋。可砸出珍贵稀有等级的懒洋洋，有效期永久
str_res_item_detail_3040588,懒洋洋宠物蛋。可砸出珍贵稀有等级的懒洋洋，有效期1天
str_res_item_detail_3040581,懒洋洋宠物蛋。可砸出稀少稀有等级的懒洋洋，有效期永久
str_res_item_detail_3040574,懒洋洋宠物蛋。可砸出稀少稀有等级的懒洋洋，有效期1天
str_res_item_detail_3040567,懒洋洋宠物蛋。可砸出随机稀有等级的懒洋洋，有效期永久
str_res_item_detail_3040560,懒洋洋宠物蛋。可砸出随机稀有等级的懒洋洋，有效期1天
str_res_item_detail_3040609,懒洋洋宠物蛋。可砸出极品稀有等级的懒洋洋，有效期永久
str_res_item_detail_3040602,懒洋洋宠物蛋。可砸出极品稀有等级的懒洋洋，有效期1天
str_res_item_name_3040567,懒洋洋宠物蛋（永久）
str_res_item_name_3040560,懒洋洋宠物蛋（1天）
str_res_item_name_3091100,蓝颜之恋套装
str_res_item_detail_3063344,蓝小妖宠物蛋。可砸出珍贵稀有等级的蓝小妖，有效期永久
str_res_item_detail_3063337,蓝小妖宠物蛋。可砸出珍贵稀有等级的蓝小妖，有效期1天
str_res_item_detail_3063330,蓝小妖宠物蛋。可砸出稀少稀有等级的蓝小妖，有效期永久
str_res_item_detail_3063323,蓝小妖宠物蛋。可砸出稀少稀有等级的蓝小妖，有效期1天
str_res_item_detail_3063316,蓝小妖宠物蛋。可砸出随机稀有等级的蓝小妖，有效期永久
str_res_item_detail_3063309,蓝小妖宠物蛋。可砸出随机稀有等级的蓝小妖，有效期1天
str_res_item_detail_3063358,蓝小妖宠物蛋。可砸出极品稀有等级的蓝小妖，有效期永久
str_res_item_detail_3063351,蓝小妖宠物蛋。可砸出极品稀有等级的蓝小妖，有效期1天
str_res_item_name_3063316,蓝小妖(永久)
str_res_item_name_3063309,蓝小妖(1天)
str_res_item_detail_3063197,蓝小蝶宠物蛋。可砸出珍贵稀有等级的蓝小蝶，有效期永久
str_res_item_detail_3063192,蓝小蝶宠物蛋。可砸出珍贵稀有等级的蓝小蝶，有效期1天
str_res_item_detail_3063187,蓝小蝶宠物蛋。可砸出稀少稀有等级的蓝小蝶，有效期永久
str_res_item_detail_3063182,蓝小蝶宠物蛋。可砸出稀少稀有等级的蓝小蝶，有效期1天
str_res_item_detail_3063177,蓝小蝶宠物蛋。可砸出随机稀有等级的蓝小蝶，有效期永久
str_res_item_detail_3063172,蓝小蝶宠物蛋。可砸出随机稀有等级的蓝小蝶，有效期1天
str_res_item_detail_3063207,蓝小蝶宠物蛋。可砸出极品稀有等级的蓝小蝶，有效期永久
str_res_item_detail_3063202,蓝小蝶宠物蛋。可砸出极品稀有等级的蓝小蝶，有效期1天
str_res_item_name_3063177,蓝小蝶(永久)
str_res_item_name_3063172,蓝小蝶(1天)
str_res_item_name_3000035,蓝色烟雾弹
str_res_item_name_3040005,蓝色烟花筒
str_res_item_name_3116012,蓝色精华碎片
str_res_item_detail_3116012,蓝色的魔力精华碎片，可通过宠物打工玩法获得
str_res_item_detail_3050018,蓝色的包裹
str_res_item_name_3050018,蓝色包裹
str_res_item_name_3097082,蓝纽扣
str_res_item_detail_3030104,蓝玫瑰代表敦厚善良。效果：对局内使用，增加60点心动值
str_res_item_detail_3030117,蓝玫瑰代表敦厚善良。效果：对局内使用，增加50点心动值
str_res_item_detail_3063400,蓝精鼠宠物蛋。可砸出珍贵稀有等级的蓝精鼠，有效期永久
str_res_item_detail_3063393,蓝精鼠宠物蛋。可砸出珍贵稀有等级的蓝精鼠，有效期1天
str_res_item_detail_3063386,蓝精鼠宠物蛋。可砸出稀少稀有等级的蓝精鼠，有效期永久
str_res_item_detail_3063379,蓝精鼠宠物蛋。可砸出稀少稀有等级的蓝精鼠，有效期1天
str_res_item_detail_3063372,蓝精鼠宠物蛋。可砸出随机稀有等级的蓝精鼠，有效期永久
str_res_item_detail_3063365,蓝精鼠宠物蛋。可砸出随机稀有等级的蓝精鼠，有效期1天
str_res_item_detail_3063414,蓝精鼠宠物蛋。可砸出极品稀有等级的蓝精鼠，有效期永久
str_res_item_detail_3063407,蓝精鼠宠物蛋。可砸出极品稀有等级的蓝精鼠，有效期1天
str_res_item_name_3063372,蓝精鼠(永久)
str_res_item_name_3063365,蓝精鼠(1天)
str_res_item_name_3067039,岚珂之钻对戒盒
str_res_item_name_3067033,岚海落浅对戒盒
str_res_item_detail_3115075,来自遥远的一片尘埃。用于合成天外系列的家园外观
str_res_item_detail_3041148,来自炫舞小镇的神秘圣水，每一滴都幻化出着神圣的色彩，每次使用百分百将你的宠物等级上限提升一级，25-29级宠物可用哦
str_res_item_detail_3084251,来自精灵族的神秘礼物。无需钥匙，可直接开启；右键点击可了解礼盒内容
str_res_item_detail_3029101,来之不易的镇团之宝，团结一心的舞团证明
str_res_item_name_3041110,腊八粥
str_res_item_name_3018120,腊八香粥
str_res_item_detail_3007100,喇叭花代表宣言和名誉。效果：相当于1个小喇叭
str_res_item_name_3034114,拉丁舞
str_res_item_detail_3046194,"葵仙子花苗幼苗，种植需花园等级1,花匠活动使用，可兑换给力币"
str_res_item_name_3046194,葵仙子花苗幼苗
str_res_item_name_3081101,葵仙子花朵
str_res_item_detail_3063595,奎妮宠物蛋。可砸出珍贵稀有等级的奎妮，有效期永久
str_res_item_detail_3063589,奎妮宠物蛋。可砸出珍贵稀有等级的奎妮，有效期1天
str_res_item_detail_3063583,奎妮宠物蛋。可砸出稀少稀有等级的奎妮，有效期永久
str_res_item_detail_3063577,奎妮宠物蛋。可砸出稀少稀有等级的奎妮，有效期1天
str_res_item_detail_3063571,奎妮宠物蛋。可砸出随机稀有等级的奎妮，有效期永久
str_res_item_detail_3063565,奎妮宠物蛋。可砸出随机稀有等级的奎妮，有效期1天
str_res_item_detail_3063607,奎妮宠物蛋。可砸出极品稀有等级的奎妮，有效期永久
str_res_item_detail_3063601,奎妮宠物蛋。可砸出极品稀有等级的奎妮，有效期1天
str_res_item_name_3063571,奎妮(永久)
str_res_item_name_3063565,奎妮(1天)
str_res_item_name_3115010,矿石
str_res_item_name_3034150,狂舞
str_res_item_name_3097139,狂雷战虎珍宝
str_res_item_name_3097141,狂雷战虎高级碎片
str_res_item_name_3097140,狂雷战虎晶体
str_res_item_detail_3042521,狂雷战虎宠物蛋。可砸出珍贵稀有等级的狂雷战虎，有效期永久。可激活攻击方向天赋，天赋技能是“狂雷绝杀”，以雷霆万钧之势对一个敌人造成大量伤害。可通过扭蛋系统获得
str_res_item_detail_3042520,狂雷战虎宠物蛋。可砸出稀少稀有等级的狂雷战虎，有效期永久。可激活攻击方向天赋，天赋技能是“狂雷绝杀”，以雷霆万钧之势对一个敌人造成大量伤害。可通过扭蛋系统获得
str_res_item_detail_3042523,狂雷战虎宠物蛋。可砸出极品稀有等级的狂雷战虎，有效期永久。可激活攻击方向天赋，天赋技能是“狂雷绝杀”，以雷霆万钧之势对一个敌人造成大量伤害。可通过扭蛋系统获得
str_res_item_detail_3042522,狂雷战虎宠物蛋。可砸出极品稀有等级的狂雷战虎，有效期1天。可激活攻击方向天赋，天赋技能是“狂雷绝杀”，以雷霆万钧之势对一个敌人造成大量伤害。可通过扭蛋系统获得
str_res_item_name_3050121,款款深情
str_res_item_name_3082100,快乐智多星
str_res_item_name_3084136,快乐学期礼盒
str_res_item_name_3040933,快乐新年宠物蛋(永久)
str_res_item_name_3040928,快乐新年宠物蛋(1天)
str_res_item_detail_3084156,快乐节拍小游戏胜利后获得的礼盒。不需要钥匙，可以直接打开
str_res_item_detail_3018102,快乐的象征，具有珍藏价值。
str_res_item_detail_3018326,跨服挑战更勇猛！拥有此物品，可以让您的宠物额外获得3次跨服竞技场挑战资格。
str_res_item_name_3084132,酷酷宝贝礼盒
str_res_item_detail_3040786,酷比宠物蛋。可砸出珍贵稀有等级的酷比，有效期永久
str_res_item_detail_3040781,酷比宠物蛋。可砸出珍贵稀有等级的酷比，有效期1天
str_res_item_detail_3040776,酷比宠物蛋。可砸出稀少稀有等级的酷比，有效期永久
str_res_item_detail_3040771,酷比宠物蛋。可砸出稀少稀有等级的酷比，有效期1天
str_res_item_detail_3040766,酷比宠物蛋。可砸出随机稀有等级的酷比，有效期永久
str_res_item_detail_3040761,酷比宠物蛋。可砸出随机稀有等级的酷比，有效期1天
str_res_item_detail_3040796,酷比宠物蛋。可砸出极品稀有等级的酷比，有效期永久
str_res_item_detail_3040791,酷比宠物蛋。可砸出极品稀有等级的酷比，有效期1天
str_res_item_name_3040766,酷比(永久)
str_res_item_name_3040761,酷比(1天)
str_res_item_name_3034237,口哨
str_res_item_detail_3063849,孔雀妹妹宠物蛋。可砸出珍贵稀有等级的孔雀妹妹，有效期永久
str_res_item_detail_3063842,孔雀妹妹宠物蛋。可砸出珍贵稀有等级的孔雀妹妹，有效期1天
str_res_item_detail_3063835,孔雀妹妹宠物蛋。可砸出稀少稀有等级的孔雀妹妹，有效期永久
str_res_item_detail_3063828,孔雀妹妹宠物蛋。可砸出稀少稀有等级的孔雀妹妹，有效期1天
str_res_item_detail_3063821,孔雀妹妹宠物蛋。可砸出随机稀有等级的孔雀妹妹，有效期永久
str_res_item_detail_3063814,孔雀妹妹宠物蛋。可砸出随机稀有等级的孔雀妹妹，有效期1天
str_res_item_detail_3063863,孔雀妹妹宠物蛋。可砸出极品稀有等级的孔雀妹妹，有效期永久
str_res_item_detail_3063856,孔雀妹妹宠物蛋。可砸出极品稀有等级的孔雀妹妹，有效期1天
str_res_item_name_3063821,孔雀妹妹(永久)
str_res_item_name_3063814,孔雀妹妹(1天)
str_res_item_name_3018330,孔明灯
str_res_item_name_3112009,空中眷恋
str_res_item_name_3084130,空之物语礼盒
str_res_item_name_3084129,空之幻想礼盒
str_res_item_detail_3063690,空之jacky宠物蛋。可砸出珍贵稀有等级的空之jacky，有效期永久
str_res_item_detail_3063684,空之jacky宠物蛋。可砸出珍贵稀有等级的空之jacky，有效期1天
str_res_item_detail_3063678,空之jacky宠物蛋。可砸出稀少稀有等级的空之jacky，有效期永久
str_res_item_detail_3063672,空之jacky宠物蛋。可砸出稀少稀有等级的空之jacky，有效期1天
str_res_item_detail_3063666,空之jacky宠物蛋。可砸出随机稀有等级的空之jacky，有效期永久
str_res_item_detail_3063660,空之jacky宠物蛋。可砸出随机稀有等级的空之jacky，有效期1天
str_res_item_detail_3063702,空之jacky宠物蛋。可砸出极品稀有等级的空之jacky，有效期永久
str_res_item_detail_3063696,空之jacky宠物蛋。可砸出极品稀有等级的空之jacky，有效期1天
str_res_item_name_3063666,空之jacky(永久)
str_res_item_name_3063660,空之jacky(1天)
str_res_item_name_3034480,空手白刃
str_res_item_detail_3097165,可制作“八音の韵律”坐骑的罕见碎片!
str_res_item_detail_3097164,可制作“八音の白翼”翅膀的罕见碎片!
str_res_item_detail_3085105,可粘贴对联。
str_res_item_detail_3115054,可用于在家园的图纸功能中兑换普通图纸的兑换券，小妖会帮您将图纸建设成为建筑外观
str_res_item_detail_3115055,可用于在家园的图纸功能中兑换高级图纸的兑换券，小妖会帮您将图纸建设成为建筑外观
str_res_item_detail_3018210,可用于兑换万圣节相关道具、服饰
str_res_item_detail_3115056,可用于兑换家园中仙界系列的外观。在家园图纸功能中，可进入兑换功能界面
str_res_item_detail_3116015,可用于兑换家园中夏日系列的外观。在家园图纸功能中，可进入兑换功能界面
str_res_item_detail_3116014,可用于兑换家园中奇幻系列的外观。在家园图纸功能中，可进入兑换功能界面
str_res_item_detail_3115057,可用于兑换家园中的外观。在家园图纸功能中，可进入兑换功能界面
str_res_item_detail_3097153,可以直接用来合成清梦回音/思荷月仙的道具，通过使用荷塘月色晶体或珍宝进行惊喜打造后返还获得
str_res_item_detail_3030016,可以在缘分空间内许下你的心愿，包你称心如意
str_res_item_detail_3030003,可以在玩家名片上查询玩家的QQ号码，每次查询消耗一个
str_res_item_detail_3007124,可以在跨区广场中进行公屏聊天。
str_res_item_detail_3028110,可以在官网活动页面中参加周年庆送紫钻活动。
str_res_item_detail_3028129,可以在刮刮乐页面上兑换斜肩插入永久，每人只能兑换一次哦
str_res_item_detail_3028132,可以在刮刮乐页面上兑换可飞行翅膀重楼之翼15天，每人只能兑换一次哦
str_res_item_detail_3028130,可以在刮刮乐页面上兑换金棕斜叉永久，每人只能兑换一次哦
str_res_item_detail_3028131,可以在刮刮乐页面上兑换乖乖少年永久，每人只能兑换一次哦
str_res_item_detail_3028128,可以在刮刮乐页面上兑换粉质精灵公主永久，每人只能兑换一次哦
str_res_item_detail_3030004,可以在创建见证仪式房间的时候发送系统消息，每次消耗一个
str_res_item_detail_3018325,可以在宠物币商店内兑换商品。
str_res_item_detail_3020004,可以在“许愿墙”活动页面发表您的浪漫心愿、祝福和告白
str_res_item_detail_3018205,可以用来制作月饼的道具
str_res_item_detail_3097052,可以用来制作服饰的普通材料，可通过时尚中心时尚嘉年华获得
str_res_item_detail_3097053,可以用来制作服饰的普通材料，可通过时尚中心时尚嘉年华获得
str_res_item_detail_3097054,可以用来制作服饰的普通材料，可通过时尚中心时尚嘉年华获得
